gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Cul4a,4.45155291509456e-44,-0.350582025115719,0.131,0.32,1.38238524225346e-39
Cnppd1,4.73217217264015e-44,-0.219700354099309,0.149,0.355,1.46952874649167e-39
Selenos,4.78449369244344e-44,0.428135342859016,0.866,0.853,1.48577667125139e-39
Wwp2,4.90117009051871e-44,-0.518710891029261,0.074,0.222,1.52200935990968e-39
Snrnp35,5.03667400004076e-44,-0.772678352014224,0.034,0.148,1.56408874397266e-39
Lin54,5.12317243735338e-44,-0.470034209316245,0.075,0.224,1.59094996869572e-39
Patz1,5.1561006295202e-44,-0.21949574499721,0.174,0.396,1.6011754894912e-39
Pmvk,5.20291853913484e-44,-0.448505654132357,0.335,0.606,1.61571432314293e-39
Cog7,5.22322516119599e-44,-0.805346737671087,0.128,0.307,1.6220203415578e-39
Ppp1r8,5.24983789301171e-44,-0.398159356856187,0.074,0.223,1.63028465929586e-39
Matr3,5.30386935306307e-44,-0.425012274251326,0.467,0.752,1.64706358890021e-39
Tomm6,5.36701617889989e-44,-0.785580952835983,0.051,0.179,1.66667320419557e-39
Gm10600,5.40933117631215e-44,2.50395373204181,0.146,0.041,1.67981370349198e-39
Upf3a,5.46663620521423e-44,-0.354534820567352,0.175,0.393,1.69760920716723e-39
Atg13,5.47613672590179e-44,-0.481452942956868,0.083,0.238,1.70055949886154e-39
Chm,5.59909179577431e-44,-0.236280505387759,0.168,0.384,1.73874196625975e-39
Plekha3,5.66311759021802e-44,-0.538459950847158,0.09,0.248,1.7586245364663e-39
Jun,5.67776246206056e-44,-0.676656904746079,0.337,0.59,1.76317235496829e-39
Naa60,5.69025657149824e-44,-0.224613656121625,0.108,0.283,1.76705227571306e-39
Farsb,5.73044023311035e-44,-0.398365214349056,0.112,0.29,1.77953090999009e-39
Ier2,5.73974984476861e-44,-2.50826472708077,0.046,0.162,1.78242191679444e-39
Cbl,5.82881119507111e-44,-0.354926990365047,0.218,0.462,1.81007902851738e-39
Brd3,5.92662571606373e-44,-0.339147902677968,0.279,0.554,1.84045434986643e-39
Aftph,6.08026431133582e-44,-0.35699993839106,0.152,0.355,1.88816527924223e-39
Foxq1,6.32924554340599e-44,-6.29186242506524,0.002,0.077,1.9654839110493e-39
Eri3,6.36818092609157e-44,-0.257094212574475,0.208,0.451,1.97757490478848e-39
Cxxc1,6.46865575237605e-44,-0.447968678412714,0.127,0.31,2.00877635734286e-39
Phf21b,6.48559107155642e-44,2.62047415832028,0.171,0.059,2.01403545136113e-39
Utp3,6.76648295574738e-44,-0.393273643620389,0.178,0.396,2.10126361707779e-39
Zfp821,6.79076769445169e-44,-0.473572482133948,0.08,0.232,2.10880499983503e-39
Fap,6.84037818923738e-44,-5.770487878599,0.002,0.077,2.12421104288578e-39
Lrrc32,6.9050344282766e-44,-4.68261011261085,0.007,0.088,2.14428939135702e-39
Naa30,7.08564554085277e-44,-0.418570288864179,0.086,0.243,2.20037636625642e-39
Ino80c,7.24769557554635e-44,-0.724844892425053,0.047,0.172,2.25069938403016e-39
Pter,7.49571718882085e-44,-0.923118695633966,0.028,0.136,2.32772001581643e-39
Rflna,7.54743867240292e-44,-3.78321753831561,0.012,0.098,2.343781605328e-39
Ccdc167,7.58379319005135e-44,-0.551204822642887,0.059,0.194,2.35507113723855e-39
Pi4k2b,7.65821244361417e-44,-0.996819538046122,0.026,0.132,2.37818129223994e-39
Zc4h2,7.77163294487088e-44,-0.463097964237353,0.041,0.162,2.4134028947002e-39
Rnf114,8.23382385031242e-44,-0.533081638811117,0.076,0.224,2.55693165847602e-39
Cdh20,8.23478759411515e-44,1.66912057947385,0.394,0.301,2.55723093947652e-39
Cacnb3,8.46039005850982e-44,-1.37150398024228,0.019,0.116,2.62728952876964e-39
Sall1,8.72757062780587e-44,-0.393821787238613,0.127,0.313,2.71025978275884e-39
Disp3,8.81168747336496e-44,3.43947683876133,0.101,0.015,2.73638142797875e-39
Fcf1,9.16853917819547e-44,-0.146836450972022,0.163,0.378,2.84719815639682e-39
Tmem35a,9.70231410591365e-44,2.54684468201364,0.152,0.045,3.01295662245042e-39
Ctdnep1,1.01055262560159e-43,-0.201987839539611,0.223,0.478,3.13817012354317e-39
Anapc7,1.0731752962851e-43,-0.449819962100557,0.122,0.303,3.33263856508374e-39
Ndufa1,1.07474105083425e-43,-0.425609092909124,0.408,0.709,3.33750085926069e-39
Spr,1.11937061296814e-43,-0.363959524600191,0.177,0.393,3.47609350151127e-39
Uqcrfs1,1.16113175010225e-43,0.693476427050762,0.688,0.733,3.60577853676752e-39
Opa3,1.24317238763822e-43,-0.441834416230615,0.131,0.318,3.86054753257174e-39
Tceanc2,1.26375124605459e-43,-0.478989708529147,0.069,0.213,3.92445311949792e-39
Yipf6,1.34502865075127e-43,-0.260496942707914,0.144,0.343,4.17685197204298e-39
Bag4,1.3752065250874e-43,-0.184959989815303,0.112,0.291,4.27056634300641e-39
Stoml2,1.39115579469551e-43,-0.296307320782818,0.241,0.505,4.32009520484744e-39
Gm40578,1.40029322618879e-43,4.46884780228049,0.087,0.009,4.34847058460667e-39
Cog8,1.40936932738197e-43,-0.342575994967539,0.127,0.312,4.37665550925196e-39
Rab1a,1.45834851134536e-43,-0.406479149251407,0.338,0.632,4.52875546713189e-39
Lnpk,1.50265115392563e-43,-0.226620576744945,0.223,0.476,4.66633289340065e-39
Fbxo38,1.5867782805989e-43,-0.309405352282243,0.093,0.257,4.92758127257183e-39
Ptp4a3,1.72988209498478e-43,-2.26668750176004,0.093,0.228,5.37197585776573e-39
Fam76b,1.80821492578255e-43,-0.17131292316531,0.161,0.372,5.61523063052515e-39
Ifi35,1.89009529027203e-43,-2.67735066593859,0.016,0.108,5.86950191441075e-39
Washc5,1.90776535425403e-43,-0.45050509850765,0.07,0.214,5.92437453110045e-39
Snx27,2.0382027783199e-43,-0.314811352303431,0.239,0.499,6.32943490779461e-39
Wars,2.0554375256791e-43,-0.282401954009966,0.099,0.265,6.38295569224388e-39
Rgs10,2.06058089903435e-43,-3.89767999702744,0.013,0.1,6.39892792386128e-39
Cotl1,2.07237922183819e-43,1.16309797007995,0.295,0.153,6.43556643549631e-39
Fam173b,2.07306146712838e-43,-0.318734993929494,0.104,0.275,6.43768508002048e-39
Slc25a14,2.10772631811523e-43,-0.430301033381819,0.074,0.22,6.54533330827504e-39
Brap,2.13931917245646e-43,-0.284835016793393,0.124,0.309,6.64344175814629e-39
Cnih2,2.17430010759234e-43,-2.65532654178811,0.008,0.09,6.75207155411727e-39
Rnf128,2.19314638961249e-43,-4.10189274254914,0.004,0.081,6.81059679830263e-39
Gm38039,2.25231370590278e-43,-3.32166228147682,0.012,0.099,6.99433498231049e-39
B3galnt1,2.25508084673245e-43,-3.7940094236035,0.003,0.077,7.00292806144294e-39
Lhfpl3,2.30317587075951e-43,-1.78832200207208,0.05,0.172,7.15228234905657e-39
Txlna,2.33209290516947e-43,-0.230066498503382,0.213,0.457,7.24208130771327e-39
Ubash3b,2.47836354143853e-43,-0.56261360245688,0.08,0.23,7.69631014158322e-39
Ccdc12,3.04739598463673e-43,-0.434788787362273,0.342,0.653,9.46338349069089e-39
Tulp3,3.29062343351861e-43,1.04772189313716,0.462,0.36,1.02187020104487e-38
Ubap2,3.36110819186786e-43,-0.341998116541613,0.133,0.32,1.04375853790265e-38
Gm28875,3.37221844072791e-43,-3.89532061758796,0.002,0.075,1.04720871458365e-38
Tmem87b,3.71019796771496e-43,-0.288671394123596,0.205,0.443,1.1521648768942e-38
Uckl1,3.73730603706107e-43,-0.223063367973879,0.127,0.315,1.16058301674894e-38
Prr14l,3.86036746999231e-43,-0.266688415492836,0.091,0.252,1.19879851413141e-38
Cdc42se1,3.9251137947113e-43,-0.275897843727048,0.232,0.483,1.21890483780965e-38
Hspa1a,4.04484230142276e-43,-2.35208135448682,0.02,0.116,1.25608532828382e-38
Cacng7,4.18013783695259e-43,-0.49621184271496,0.049,0.176,1.29810000388726e-38
Lonp1,4.20250735214065e-43,-0.185472803999774,0.142,0.341,1.30504663313376e-38
Nodal,4.21983201465644e-43,-7.68806636876043,0.001,0.071,1.31042663383141e-38
Galnt18,4.30010944691999e-43,2.13366063617443,0.153,0.046,1.33535598764653e-38
Mapre1,4.37502260264637e-43,-0.462045167589358,0.466,0.736,1.3586195190258e-38
Rbm7,4.64638757386259e-43,-0.294591223508316,0.256,0.526,1.44288919718729e-38
Ncbp1,4.65228603555881e-43,-0.184210240525441,0.124,0.31,1.44472090548243e-38
Zfp110,4.74167827491118e-43,-0.410499882115584,0.094,0.254,1.47248077149092e-38
Prex1,4.94334058489221e-43,1.17895648151896,0.5,0.453,1.53510498523243e-38
Gm46123,5.47722669623956e-43,3.54560451286953,0.107,0.019,1.70089797825023e-38
Exosc9,5.54219430515391e-43,-0.14101456936558,0.102,0.27,1.72107301952249e-38
Mvb12a,5.64131615446753e-43,-0.240678644667202,0.214,0.461,1.75185431860835e-38
Dcun1d1,5.82386843896394e-43,-0.281587068149542,0.136,0.327,1.80854410503586e-38
Thap12,6.11663972885153e-43,-0.264742246429093,0.189,0.415,1.89946130139755e-38
Acd,6.20154407506613e-43,-0.433001474687887,0.078,0.227,1.92582749707104e-38
Slc39a1,6.6206604974864e-43,-0.430393252483896,0.283,0.541,2.05597991088943e-38
Myo5a,6.88980669123249e-43,-0.854232681767472,0.065,0.2,2.13956056989534e-38
Gm9889,7.05743909125951e-43,3.88486107456988,0.085,0.008,2.19161713539973e-38
Psen2,7.39744382976514e-43,-0.264224496110806,0.141,0.334,2.29720220689527e-38
Acap2,7.5510402042673e-43,-0.477499486704927,0.41,0.658,2.34490002503317e-38
Itpr3,7.69756937414682e-43,-5.8211541826215,0.001,0.072,2.39040319344755e-38
Mgst3,8.05210689471134e-43,-0.97217167274464,0.15,0.329,2.50050127508366e-38
Arid3a,8.38418514388379e-43,-3.03942515023883,0.007,0.088,2.60362485458167e-38
Mill2,8.55446794454448e-43,-5.4484400255682,0.002,0.075,2.65650447549884e-38
Mcoln1,8.58889359750593e-43,-0.372095786755774,0.082,0.234,2.66719501776949e-38
Pik3cd,8.91692321276313e-43,-5.41600344067939,0.002,0.075,2.76906133449146e-38
Shisa2,8.97647538936466e-43,-2.85933594176725,0.03,0.131,2.7875546674133e-38
Enox2,9.00472395731613e-43,-0.951036426086623,0.031,0.139,2.79632697770495e-38
Slc35b1,9.78850545858514e-43,-0.34075595286108,0.324,0.62,3.03972248510903e-38
Dlg4,1.0117552119139e-42,1.45747423913641,0.375,0.264,3.14190463507741e-38
Ipo7,1.0687682464182e-42,-0.226572181370448,0.165,0.376,3.31895291242707e-38
Prmt6,1.21487820299865e-42,-0.761306645819993,0.039,0.154,3.77268277159201e-38
Prkd1,1.31115471618116e-42,2.39446997170306,0.174,0.063,4.07165985562898e-38
Pacsin3,1.32805889321814e-42,-0.229796951268284,0.2,0.433,4.12415408699962e-38
Rnf32,1.35851132267822e-42,-1.91681711150892,0.009,0.093,4.21872106144495e-38
Npb,1.36462790542202e-42,-4.01030311832685,0.002,0.075,4.23771549749753e-38
Clybl,1.37161369929558e-42,1.96656328517167,0.17,0.057,4.2594091817925e-38
Gtf2f1,1.38688563395699e-42,-0.209435375754428,0.18,0.404,4.30683464769003e-38
Cdk16,1.47267700157505e-42,-0.20370532628778,0.222,0.477,4.57325116069115e-38
Gtdc1,1.69034029530011e-42,-0.830120533865999,0.043,0.161,5.24918275302496e-38
Trp53i11,1.69145444499065e-42,-5.9236864679321,0.002,0.074,5.25264263347395e-38
Msh3,1.74234181052677e-42,-0.246842316683819,0.127,0.311,5.41066825840983e-38
Tbc1d9b,1.76143305429926e-42,-0.262093655525968,0.144,0.34,5.46995420682093e-38
Nagk,1.81306998700264e-42,-0.435136793172838,0.139,0.328,5.63030753763801e-38
Nt5e,1.83362001265497e-42,-1.24946906381575,0.014,0.104,5.69412358729875e-38
Myo9a,1.86872980935486e-42,-0.314057107562376,0.194,0.419,5.80315354997057e-38
Necap2,1.92016877348991e-42,-0.34270695231249,0.27,0.538,5.96289210919556e-38
Rp2,1.98026648260594e-42,-0.920747922248828,0.041,0.157,6.14951953508448e-38
Wbp1l,2.00016682035814e-42,-0.178018509239417,0.144,0.341,6.21131804394016e-38
Cdk2ap1,2.11611348284691e-42,-0.431654923711786,0.391,0.676,6.57137880963278e-38
Ankrd49,2.14653579683956e-42,-0.151085630004084,0.157,0.363,6.66585226350557e-38
Nup62,2.23880496386561e-42,-0.96064977254178,0.04,0.155,6.95238493478827e-38
Mon2,2.30398315575098e-42,-0.370773195394907,0.261,0.528,7.15478929186908e-38
Copg1,2.43311811787068e-42,-0.221789230174821,0.156,0.361,7.55580500323562e-38
Tmem184b,2.49600397333133e-42,-0.534416562689168,0.112,0.28,7.75109073878311e-38
Ssr3,2.57435057374553e-42,-0.430350156998018,0.476,0.768,7.99438827170937e-38
Otulin,2.59068767105544e-42,-0.320439356853308,0.124,0.304,8.04512149369555e-38
Cdip1,2.64913963344916e-42,-0.485506875734782,0.427,0.707,8.22663821771302e-38
Zfp593,2.79189618164046e-42,-0.711156390440575,0.044,0.164,8.6699544024663e-38
Ubc,2.9281472465362e-42,0.348898788614223,0.956,0.961,9.09306845939353e-38
Cradd,2.96470848008047e-42,-0.75785829717488,0.046,0.167,9.20660571404189e-38
Ube4a,3.12149411246123e-42,-0.199099404568576,0.173,0.392,9.69348781683711e-38
Osbpl7,3.35516717301554e-42,-0.817049602869255,0.059,0.189,1.04191361390825e-37
Cmtm7,3.35901014020807e-42,-3.39711585565361,0.005,0.082,1.04310700894022e-37
Ift27,3.39003077685632e-42,1.4303229967943,0.463,0.417,1.05274015744496e-37
Pcnx,3.53711226969243e-42,-0.415684303790052,0.124,0.303,1.09841484423029e-37
Cyp27a1,3.55816989204589e-42,-0.386990873308124,0.047,0.17,1.10495407827593e-37
Zfp87,3.68091350468536e-42,-0.90686769835574,0.038,0.151,1.14307087974499e-37
Prkaa1,3.8201971136061e-42,-0.711284211773712,0.06,0.192,1.18632401165924e-37
Acot9,3.91727781822644e-42,-1.50210273132157,0.027,0.129,1.21647145367204e-37
Tmem50b,4.07913329612263e-42,-0.194527419859293,0.195,0.428,1.26673405377792e-37
Sec24b,4.24693873057697e-42,-0.44927652012319,0.123,0.301,1.31884435339337e-37
Ddx39b,4.32550561607629e-42,-0.437411982775528,0.48,0.755,1.34324251401633e-37
Mia3,4.44710606651882e-42,-0.310361701167177,0.299,0.584,1.38100431789675e-37
Dctd,4.57647156699534e-42,3.1676765423971,0.113,0.023,1.42117748041473e-37
Capn10,4.58239997969726e-42,-0.308074792826722,0.081,0.231,1.42301848969519e-37
Mnat1,4.58527188535333e-42,-0.201224307056794,0.155,0.358,1.42391033127762e-37
Cacng8,4.67384406654919e-42,2.88271190869906,0.112,0.023,1.45141553642618e-37
Elavl1,4.86253932425856e-42,-0.316420024755275,0.303,0.59,1.51001296175525e-37
Morn4,4.89200245330106e-42,-0.796343533585189,0.033,0.142,1.51916244184811e-37
Ndufaf8,4.9461647694717e-42,-0.220890359615461,0.227,0.477,1.53598200751174e-37
Aven,5.02977671926848e-42,-0.352848095515006,0.07,0.211,1.56194686240163e-37
Gskip,5.25251478266005e-42,-0.18715701006437,0.122,0.304,1.63111594060725e-37
Exosc8,5.5093442399504e-42,-0.514499702216845,0.106,0.269,1.7108717602742e-37
Zc3h4,5.56679550948781e-42,-0.465308349372939,0.079,0.224,1.72871267751635e-37
Nostrin,5.58665022327808e-42,-6.63316527908411,0.001,0.07,1.73487836033678e-37
Erg28,5.70632436649508e-42,-0.498811829255008,0.517,0.718,1.77204196877138e-37
N6amt1,5.88253521018664e-42,-0.245174219752561,0.146,0.342,1.82676248417136e-37
Skil,5.93312156130942e-42,-0.468994474478062,0.098,0.256,1.84247156964903e-37
Ube2g2,6.20366756808331e-42,-0.885032565181965,0.053,0.178,1.92648692659259e-37
Tmem160,6.315679868105e-42,-0.3158808460096,0.297,0.58,1.96127122624133e-37
AI597479,6.37684215544652e-42,-0.603368417522992,0.047,0.168,1.98026456295236e-37
Ccdc8,6.7760242837131e-42,2.0652211160299,0.16,0.051,2.10422658106427e-37
3110035E14Rik,6.98344062568965e-42,-4.75939820244355,0.005,0.081,2.16863765190166e-37
4831440E17Rik,7.00449883275218e-42,2.87183187252706,0.127,0.032,2.17517706752286e-37
Cd2bp2,7.10850215550448e-42,-0.301011673095656,0.12,0.297,2.20747425937036e-37
Zfp281,7.42547477906141e-42,-0.217249451542831,0.264,0.536,2.30590693788973e-37
F8a,7.48366205607426e-42,-0.360432428584612,0.055,0.184,2.3239764148933e-37
Stk17b,7.8563875487142e-42,1.97124988360753,0.233,0.111,2.43972258937771e-37
Diras1,8.38817215446722e-42,-2.65634746085027,0.004,0.078,2.60486298084825e-37
Prelid3a,8.65670802383699e-42,2.92489195012732,0.147,0.045,2.68825410972234e-37
Inpp4a,9.06148434789799e-42,-0.70129352996037,0.079,0.223,2.81395334939624e-37
Tstd2,9.25309809376276e-42,-0.494863228708882,0.072,0.213,2.87345708203709e-37
Purg,9.35706200316472e-42,-0.20525213071657,0.132,0.321,2.90574203446277e-37
Cyp1b1,9.88296265869405e-42,-4.15375674969926,0.005,0.081,3.06905522403085e-37
Uvrag,1.04539667886517e-41,-0.483499638833536,0.122,0.296,3.24637484654789e-37
Mettl7a1,1.05896397463745e-41,1.7598325589278,0.394,0.31,3.28850672683915e-37
Nat1,1.07011439358817e-41,3.81504556165771,0.087,0.01,3.32313323784871e-37
Znhit2,1.22002848745696e-41,-0.585603427361042,0.057,0.185,3.78867646494883e-37
Stat1,1.28289004148995e-41,-0.626551171787531,0.113,0.276,3.98388673484288e-37
Tex30,1.29460523173709e-41,-1.34899580217661,0.022,0.119,4.02026708663637e-37
Mettl16,1.32763196915739e-41,-0.240975079160114,0.149,0.346,4.12282831702136e-37
Snx18,1.34310085561791e-41,-0.723770197673313,0.238,0.457,4.17086539703585e-37
Rad1,1.34564102122071e-41,-0.34111250762461,0.081,0.228,4.17875362729881e-37
Slfn5,1.34577352159551e-41,-5.20155628080889,0.004,0.077,4.17916509396269e-37
Gpn2,1.40751682348449e-41,-0.43012375231601,0.06,0.192,4.37090274364872e-37
Fem1c,1.44487774912522e-41,-0.313394597059708,0.099,0.261,4.48692336213346e-37
Klf6,1.49797360133966e-41,-0.470124303092464,0.265,0.51,4.65180722160017e-37
Ctgf,1.50975310679635e-41,-8.89129505636496,0,0.068,4.6883872978454e-37
Amz2,1.50985669106697e-41,-0.31289411444253,0.106,0.272,4.68870896843936e-37
P4htm,1.53264847885514e-41,-0.170281934101796,0.162,0.372,4.75948658623675e-37
Dusp18,1.57033567362627e-41,1.87217398628032,0.201,0.082,4.87652040087902e-37
Rbms3,1.61852223782952e-41,-2.43542964768601,0.04,0.146,5.0261589573558e-37
Csnk1d,1.75946557208e-41,-0.224395900415474,0.2,0.431,5.46384438753724e-37
Ssr1,1.76741229805618e-41,-0.418709940979657,0.427,0.732,5.48852215038367e-37
Pmpca,1.79707229296941e-41,-0.081594863898252,0.161,0.372,5.58062829858721e-37
Sel1l,1.81884661100768e-41,-0.392219173947649,0.355,0.642,5.64824626582326e-37
Gls,1.83049698157988e-41,-0.332280050833473,0.213,0.445,5.68442532659817e-37
Hnrnpa0,1.9250818700539e-41,-0.544032718087366,0.525,0.81,5.97814923926537e-37
Med29,1.94232931954403e-41,-0.178909982748813,0.198,0.429,6.03170946891202e-37
Cited2,2.02625877327624e-41,-1.86099322474628,0.077,0.205,6.29234399453204e-37
Epb41l4aos,2.03220460668194e-41,-0.465657382960514,0.066,0.203,6.31080818559009e-37
Pamr1,2.14731671894559e-41,3.02627031946029,0.093,0.013,6.66827733901363e-37
Slc35a1,2.20789926559089e-41,-0.463008161597217,0.141,0.325,6.85641037936594e-37
Cyp26b1,2.22818942199478e-41,2.91126803883641,0.119,0.027,6.91941943106259e-37
Lpar3,2.32216378316496e-41,-4.93409382124539,0.004,0.076,7.21124741224045e-37
Pdcd2l,2.41273180877353e-41,-0.337254227131862,0.098,0.258,7.49249735896532e-37
Rasa2,2.41337572830384e-41,0.937463397036923,0.464,0.345,7.49449698667476e-37
Gfod1,2.42973227785349e-41,-0.731692210208577,0.035,0.145,7.54529061564623e-37
Tcta,2.54235966784028e-41,-0.202950542287813,0.146,0.344,7.89504371251121e-37
Cstf2,2.68854691684761e-41,-0.134458398835677,0.108,0.277,8.34901359557856e-37
Pip4k2c,2.73635014758116e-41,-0.400975641198908,0.119,0.291,8.49746174829855e-37
Fam129b,2.76966234214698e-41,-3.36059852565133,0.007,0.084,8.60090943730323e-37
Slain2,2.78053922919975e-41,-0.5255674634403,0.115,0.283,8.6346865223569e-37
Snca,2.92393541503414e-41,-1.94856874686257,0.027,0.127,9.07998903784701e-37
Them4,3.11876899873469e-41,1.48535941949673,0.456,0.412,9.6850252486707e-37
Slc35e1,3.15618812848557e-41,-0.7825916236568,0.052,0.175,9.80122661419907e-37
5730455P16Rik,3.31351091927032e-41,-0.167601801819737,0.146,0.342,1.02897768087021e-36
Hspbp1,3.53918667828842e-41,-0.340127220597825,0.084,0.234,1.09905903107569e-36
Fam219b,3.77406899265395e-41,-0.803317507126223,0.058,0.185,1.17199938497876e-36
Copz1,3.84859564757717e-41,-0.299476053744565,0.216,0.451,1.19514289239861e-36
Cep72,4.12962344629108e-41,-2.50377948951323,0.003,0.076,1.28241326501123e-36
Foxp1,4.27330762337392e-41,-0.77710540438079,0.262,0.491,1.32703294936254e-36
Zfp37,4.30094283715298e-41,-0.34132882428198,0.068,0.205,1.33561478864949e-36
Klf11,4.37232909750258e-41,-2.39492753558738,0.009,0.09,1.35778307793845e-36
Gstt1,4.37727018109468e-41,1.5787671357332,0.229,0.102,1.35931748203714e-36
Nacc1,4.81011589218483e-41,-0.219455648444382,0.144,0.337,1.49373338915908e-36
Gm20083,4.91297033361874e-41,3.98844787245296,0.073,0.005,1.52567380740196e-36
1110012L19Rik,5.00345497025435e-41,-0.302946240608032,0.122,0.298,1.55377290646279e-36
Efnb1,5.42001839127652e-41,-1.97910851000949,0.035,0.14,1.68313251122701e-36
Pde3b,5.48390003592106e-41,-3.09958462291022,0.006,0.082,1.70297031715493e-36
Smu1,5.52310381359037e-41,-0.216532954559984,0.224,0.469,1.71514465827235e-36
Babam2,5.65050996831694e-41,-0.228153315444655,0.22,0.466,1.75470936556114e-36
Ddx3y,5.70494372939789e-41,-0.410679184947891,0.389,0.664,1.77161322572722e-36
Osbp2,5.76074607197751e-41,-1.97157083982546,0.008,0.087,1.7889420851919e-36
Wtap,5.97058089586069e-41,-0.346794771826034,0.204,0.431,1.85410419140058e-36
Lin7a,6.08875685186166e-41,-6.2695233687097,0.001,0.069,1.89080255277712e-36
Ep400,6.13041122386821e-41,-0.289336764145864,0.218,0.457,1.90373790146003e-36
Mfsd1,6.16579484871886e-41,-0.505857619000807,0.101,0.261,1.91472593232115e-36
Rad50,6.38727880587431e-41,-0.444784333976768,0.088,0.238,1.98350556037621e-36
Prdm16,6.48539294935131e-41,2.09013726791763,0.15,0.047,2.01397392649156e-36
Otub1,6.50140287666699e-41,-0.272978491940522,0.281,0.559,2.01894564932017e-36
Grid2,6.70860386556054e-41,1.27374161286231,0.417,0.331,2.08328984441117e-36
Rundc3b,7.03746387242227e-41,-4.27333278234861,0.002,0.07,2.18541403094201e-36
