p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
3.6524497000056884e-5	-0.2422640455337023	0.878	0.523	1	Oligodendrocytes	0610012G03Rik
3.774130774785917e-5	-0.5496172225271427	0.718	0.417	1	Oligodendrocytes	Pigt
3.782206222320785e-5	-0.8526417098163054	0.602	0.358	1	Oligodendrocytes	Ring1
3.845715794196769e-5	-0.4262877452298643	0.959	0.671	1	Oligodendrocytes	Erp29
4.041176243216983e-5	-0.720061828785014	0.605	0.358	1	Oligodendrocytes	Atf4
4.099434783920604e-5	-0.1046210258500766	0.972	0.649	1	Oligodendrocytes	Cnbp
4.2290041397298936e-5	-0.8662530368797309	0.53	0.32	1	Oligodendrocytes	Calu
4.47624566253888e-5	-0.606733594544856	0.695	0.406	1	Oligodendrocytes	Zmpste24
4.576393268219497e-5	-0.28418925010906204	0.898	0.524	1	Oligodendrocytes	Ndufb6
4.800565432074079e-5	-0.4620263956633288	0.783	0.449	1	Oligodendrocytes	Atad1
5.241458564066948e-5	-0.7620457254559084	0.872	0.58	1	Oligodendrocytes	Rpl22l1
5.904073677539368e-5	-0.3888020897131511	0.983	0.749	1	Oligodendrocytes	Ndufb10
6.083866644100733e-5	-0.7644840853786756	0.62	0.369	1	Oligodendrocytes	Zfp148
6.19366815029108e-5	-0.23797100083789813	0.928	0.542	1	Oligodendrocytes	Sdhb
6.284612455249844e-5	-0.9758787261545772	0.726	0.509	1	Oligodendrocytes	Eci1
6.582152714235682e-5	-0.4028830207943627	0.87	0.514	1	Oligodendrocytes	Ppp1r12a
6.645155405406553e-5	-0.12068457411673983	0.938	0.607	1	Oligodendrocytes	Tax1bp1
6.735625905195809e-5	-1.2720831597862805	0.635	0.453	1	Oligodendrocytes	Rbm3
6.792510869129782e-5	-0.8069263285845084	0.548	0.335	1	Oligodendrocytes	Ralgapa1
6.85962912344827e-5	-0.4296532885632857	0.787	0.457	1	Oligodendrocytes	Mocs2
6.871294296944697e-5	-0.7704289708865064	0.819	0.548	1	Oligodendrocytes	Ubap2l
7.081802783168235e-5	-0.46065700447444924	0.86	0.552	1	Oligodendrocytes	Mgll
7.330314939302189e-5	-1.475141207942475	0.535	0.409	1	Oligodendrocytes	Tcn2
7.408427402188396e-5	-0.908499369655489	0.508	0.31	1	Oligodendrocytes	Ttc4
7.461812970295738e-5	-0.7625861596608118	0.602	0.361	1	Oligodendrocytes	Ranbp2
7.555787603565959e-5	-1.3030398503614853	0.563	0.428	1	Oligodendrocytes	Hmg20b
7.71295258716082e-5	-0.6355261238658739	0.871	0.601	1	Oligodendrocytes	Dnajc3
7.960694008784883e-5	-0.6213272310780746	0.717	0.418	1	Oligodendrocytes	Brd8
8.67561870596916e-5	-1.379060754816122	0.628	0.458	1	Oligodendrocytes	Alcam
9.464551678452565e-5	-0.8676863098013821	0.544	0.331	1	Oligodendrocytes	Atp11b
9.775405200297034e-5	-0.7691176593530974	0.544	0.336	1	Oligodendrocytes	Ppp1r10
1.004251237645917e-4	-1.2441612503623263	0.579	0.434	1	Oligodendrocytes	Setd5
1.0092344085210577e-4	-0.6424084735844856	0.715	0.411	1	Oligodendrocytes	Idh3a
1.0908858700904491e-4	-0.9439250107250821	0.828	0.548	1	Oligodendrocytes	Daam2
1.11593958223039e-4	-0.28777541843163457	0.886	0.518	1	Oligodendrocytes	Actr10
1.1608617928540954e-4	-1.4462058749065854	0.753	0.42	1	Oligodendrocytes	Pantr1
1.2968799541828997e-4	-0.3080217755741833	0.983	0.734	1	Oligodendrocytes	Arf5
1.5438995671298602e-4	-0.8040634596241192	0.556	0.338	1	Oligodendrocytes	Emg1
1.6093141796316552e-4	-0.37167743217490457	0.984	0.737	1	Oligodendrocytes	2010107E04Rik
1.665655021606175e-4	-0.7855897163085332	0.595	0.368	1	Oligodendrocytes	Slc39a1
1.679969467905882e-4	-0.7963652398710138	0.592	0.355	1	Oligodendrocytes	Akap8l
1.6839452475849554e-4	-0.9202647428345878	0.602	0.357	1	Oligodendrocytes	Sirt3
1.9133315988216468e-4	-0.8304522241369736	0.772	0.532	1	Oligodendrocytes	Pkn2
1.9169659323650616e-4	-0.9946086405120933	0.563	0.338	1	Oligodendrocytes	Cr1l
2.0010697545740512e-4	-0.8542457894251814	0.575	0.346	1	Oligodendrocytes	Pak1ip1
2.1498397930607235e-4	-0.5109223909943963	0.777	0.458	1	Oligodendrocytes	Tial1
2.2716338008565602e-4	-0.7230491574553282	0.635	0.379	1	Oligodendrocytes	Nfe2l2
2.363031572783048e-4	-0.6754059524418	0.919	0.606	1	Oligodendrocytes	Prdx5
2.3713662432332005e-4	-0.81191290145970485	0.561	0.342	1	Oligodendrocytes	Pnrc2
2.4626220063792237e-4	-0.7620132350423766	0.848	0.568	1	Oligodendrocytes	Comt
2.463147752538143e-4	-0.35926727265477243	0.829	0.496	1	Oligodendrocytes	Rb1cc1
2.495985815818651e-4	-1.3164444562796225	0.607	0.455	1	Oligodendrocytes	Utp14b
2.6805384470983873e-4	-0.6531715677651813	0.722	0.421	1	Oligodendrocytes	Wasl
2.780670291887357e-4	-0.2851543435752979	0.997	0.793	1	Oligodendrocytes	Atp5k
2.8694895234451914e-4	-0.7470695688726663	0.863	0.583	1	Oligodendrocytes	Glmp
3.307889760554133e-4	-0.8020821932240909	0.628	0.375	1	Oligodendrocytes	Tor1aip1
3.396450325497728e-4	-0.14319533229087256	0.969	0.625	1	Oligodendrocytes	Ndufb2
3.413296925201398e-4	-0.8284778662929432	0.585	0.357	1	Oligodendrocytes	Ccdc174
3.442631342417097e-4	-0.7204183897707481	0.671	0.394	1	Oligodendrocytes	Utp11
3.446380677953117e-4	-0.9820373543265072	0.747	0.502	1	Oligodendrocytes	Mrps14
3.6161907341681666e-4	-1.166735805532665	0.599	0.444	1	Oligodendrocytes	Por
4.2551587218603835e-4	-1.10170538781966	0.647	0.465	1	Oligodendrocytes	Cdk12
4.6658394654155804e-4	-1.1632484167874266	0.599	0.444	1	Oligodendrocytes	Herc1
4.7572889759450515e-4	-0.9013740597500747	0.544	0.333	1	Oligodendrocytes	Tmem243
4.7969551797144854e-4	-0.23421089090913266	0.909	0.547	1	Oligodendrocytes	Ndufs4
5.480622753641559e-4	-0.14096963068777923	0.992	0.702	1	Oligodendrocytes	Rpl23a
5.910784616366799e-4	-0.873798258946006	0.557	0.343	1	Oligodendrocytes	Tob2
6.03486159160779e-4	-0.9343013324142042	0.505	0.314	1	Oligodendrocytes	Zc3h14
6.162493633799589e-4	-1.0601130692910667	0.657	0.462	1	Oligodendrocytes	Tomm40
6.490802942274085e-4	-1.0820344136903142	0.673	0.469	1	Oligodendrocytes	Dhx30
6.925969035559301e-4	-0.47571575600446303	0.947	0.646	1	Oligodendrocytes	Uqcrfs1
7.035479416511898e-4	-1.1740715998945064	0.601	0.441	1	Oligodendrocytes	Prex1
7.095912839952347e-4	-0.6358980143829706	0.685	0.414	1	Oligodendrocytes	Nsd3
7.121764175198655e-4	-0.7703064154552379	0.827	0.557	1	Oligodendrocytes	Fam173a
7.65471419496644e-4	-0.8552441026329429	0.791	0.524	1	Oligodendrocytes	Scamp2
8.073207131055872e-4	-0.6338882713983511	0.682	0.409	1	Oligodendrocytes	Dpm1
8.188576966085564e-4	-0.8310843188752106	0.585	0.355	1	Oligodendrocytes	Ddx18
9.611959954529712e-4	-0.2345408189895647	0.934	0.563	1	Oligodendrocytes	Higd1a
9.814579436978595e-4	-0.5338083977532655	0.828	0.501	1	Oligodendrocytes	Bmyc
9.851276236646734e-4	-0.8162237904481402	0.625	0.379	1	Oligodendrocytes	Igsf11
0.0010132282819067338	-0.5187125476926246	0.793	0.461	1	Oligodendrocytes	Emc2
0.001080101023921197	-0.6936104722495179	0.844	0.557	1	Oligodendrocytes	Mark3
0.0010913463723998221	-0.8908692812664705	0.636	0.38	1	Oligodendrocytes	Usp19
0.0011333927554758579	-0.5043884086449554	0.791	0.463	1	Oligodendrocytes	Adprh
0.001511589387837219	-0.81263942624907	0.842	0.566	1	Oligodendrocytes	Nrxn2
0.0015909699016092623	-0.31909837404657415	0.895	0.534	1	Oligodendrocytes	Pigp
0.0017373064707113719	-1.5539694794429373	0.645	0.454	1	Oligodendrocytes	Pten
0.0018395461620512791	-0.4684514666787678	0.809	0.484	1	Oligodendrocytes	Dusp11
0.0018848530464783768	-0.36190522762941213	0.993	0.77	1	Oligodendrocytes	Sumo2
0.001954199101721987	-0.9411775161672387	0.682	0.481	1	Oligodendrocytes	Zmiz1
0.002068116230833151	-0.30848599437028645	0.9	0.533	1	Oligodendrocytes	Atxn10
0.00209935869032008	-0.6150217875918863	0.706	0.431	1	Oligodendrocytes	Mindy2
0.0024482120901035903	-0.7332071666811353	0.664	0.402	1	Oligodendrocytes	Mdm4
0.002528535455253391	-0.39830268334224317	0.924	0.573	1	Oligodendrocytes	Washc2
0.0027349034137304396	-1.261408318755047	0.565	0.42	1	Oligodendrocytes	Slc25a36
0.0027920175047862644	-2.0554323297342316	0.531	0.401	1	Oligodendrocytes	Pmepa1
0.002829667351993836	-0.7210256868344332	0.824	0.552	1	Oligodendrocytes	Chd6
0.0031446351150147744	-0.6242013992369844	0.739	0.441	1	Oligodendrocytes	Tmx2
0.003590788001467978	-0.8462428436121817	0.592	0.364	1	Oligodendrocytes	Dhx15
0.0037201097768314053	-1.244938824382923	0.612	0.432	1	Oligodendrocytes	Klhl5
0.003770570450143272	-0.5581805549479918	0.895	0.596	1	Oligodendrocytes	Ddx24
0.003798715691928427	-0.5432236863466066	0.887	0.593	1	Oligodendrocytes	Sdha
0.0038116520301044858	-0.6105580461738762	0.823	0.465	1	Oligodendrocytes	Snrpe
0.003971975207982149	-0.5920186632971314	0.754	0.443	1	Oligodendrocytes	Rsl1d1
0.004022226470119071	-0.3197101393923757	0.86	0.537	1	Oligodendrocytes	Nipbl
0.004122279866560583	-0.7961695076343374	0.66	0.397	1	Oligodendrocytes	Dcun1d5
0.0044034899135363785	-0.723682513481831	0.733	0.431	1	Oligodendrocytes	Nudt9
0.004441872879575755	-0.7085347196553115	0.884	0.574	1	Oligodendrocytes	H2afv
0.004551264025152848	-0.6475367278946715	0.745	0.44	1	Oligodendrocytes	Safb2
0.0046161882458742925	-0.9519702551651343	0.514	0.325	1	Oligodendrocytes	Usp14
0.004769054172823028	-0.8022915803135191	0.59	0.366	1	Oligodendrocytes	Cdipt
0.004785340459406791	-0.46027395299645735	0.95	0.67	1	Oligodendrocytes	Tmed5
0.0048732189823152555	-0.26556850066406024	0.931	0.584	1	Oligodendrocytes	Lrrc58
0.004893613092578724	-0.6114473520660179	0.977	0.674	1	Oligodendrocytes	Rpl10a
0.004988141856833958	-0.6784374606471528	0.83	0.545	1	Oligodendrocytes	Ndufs3
0.005591366152925876	-0.5745099288366519	0.794	0.469	1	Oligodendrocytes	Chchd3
0.005645893042407454	-1.1218918843176877	0.883	0.563	1	Oligodendrocytes	Slc2a1
0.005675821425912363	-0.5708332391811868	0.929	0.603	1	Oligodendrocytes	Hnrnpa0
0.005774687256006799	-0.8632403951919095	0.575	0.361	1	Oligodendrocytes	Hnrnph3
0.005955907901923657	-0.2757730185579074	0.914	0.58	1	Oligodendrocytes	B4gat1
0.006007829705332722	-0.19541746842969765	0.981	0.652	1	Oligodendrocytes	Hspe1
0.006046758928463228	-0.1080050061236224	0.998	0.803	1	Oligodendrocytes	Atp5e
0.006180718266966984	-0.24131550979250593	0.991	0.805	1	Oligodendrocytes	Atp5d
0.006398044054574409	-0.2659610542375923	0.997	0.799	1	Oligodendrocytes	Uqcr10
0.006608527680773796	-1.0754209915133273	0.586	0.367	1	Oligodendrocytes	Hspa2
0.007135173839657513	-0.8217304873245463	0.633	0.387	1	Oligodendrocytes	Xrn2
0.007468066223118446	-1.3402018926621653	0.556	0.406	1	Oligodendrocytes	Ift27
0.007639827334345906	-0.6537834940234099	0.746	0.444	1	Oligodendrocytes	Mafg
0.007888215663959577	-0.39816488225929814	0.907	0.58	1	Oligodendrocytes	Insig1
0.007971978849205768	-1.0164546881287182	0.602	0.37	1	Oligodendrocytes	Nsmf
0.008158187019417302	-0.6837010552454699	0.694	0.42	1	Oligodendrocytes	Taf15
0.008216288825303893	-0.22113415188917251	0.998	0.908	1	Oligodendrocytes	Tspan3
0.008816995217821201	-0.9971686481668071	0.558	0.348	1	Oligodendrocytes	Sf3b3
0.009514338233045285	-0.5914252716441089	0.783	0.462	1	Oligodendrocytes	Top2b
0.00981654902635653	-0.2571346393307803	0.989	0.774	1	Oligodendrocytes	Spcs2
0.009840832066284971	-0.15210083445950584	0.985	0.672	1	Oligodendrocytes	Serbp1
0.009943270340736403	-0.9653413197654102	0.548	0.345	1	Oligodendrocytes	Rpp25l
0	6.941809166981192	0.988	0.068	0	Pericytes	Rgs5
0	7.011483525082387	0.95	0.031	0	Pericytes	Ndufa4l2
0	7.208376985971686	0.925	0.023	0	Pericytes	Higd1b
0	6.860123377953741	0.934	0.04	0	Pericytes	Rgs4
0	6.462582224162128	0.967	0.076	0	Pericytes	Myl9
0	5.776518835093982	0.92	0.046	0	Pericytes	Ebf1
0	5.783237208562769	0.967	0.094	0	Pericytes	Itga1
0	5.684667049279176	0.903	0.053	0	Pericytes	Myo1b
0	4.754520558267252	0.995	0.163	0	Pericytes	Igfbp7
0	7.867564477455856	0.842	0.011	0	Pericytes	Slc38a11
0	6.28445244425161	0.88	0.054	0	Pericytes	Gjc1
0	6.200274463775367	0.866	0.046	0	Pericytes	Cspg4
0	5.335363311783451	0.887	0.073	0	Pericytes	Nbl1
0	7.725135497684923	0.811	0.017	0	Pericytes	Kcnj8
0	7.16059768934095	0.814	0.021	0	Pericytes	Gper1
0	4.489123473623973	0.953	0.161	0	Pericytes	Col4a1
0	5.5055235657007024	0.894	0.111	0	Pericytes	Slc19a1
0	6.713841853416126	0.814	0.032	0	Pericytes	Cox4i2
0	4.341170603852087	0.899	0.121	0	Pericytes	Col4a2
0	7.923530755012323	0.785	0.011	0	Pericytes	Aspn
0	5.155569543353112	0.83	0.058	0	Pericytes	Rbpms
0	7.030616728698034	0.785	0.019	0	Pericytes	Carmn
0	5.04567396161731	0.88	0.116	0	Pericytes	Notch3
0	4.96417834997475	0.802	0.039	0	Pericytes	Slc6a20a
0	5.3170117274377	0.988	0.229	0	Pericytes	Vtn
0	6.1521597940044455	0.788	0.032	0	Pericytes	Adap2
0	4.765460987632202	0.802	0.047	0	Pericytes	Tm4sf1
0	7.091998875711113	0.769	0.018	0	Pericytes	Gja4
0	6.44353814116702	0.778	0.029	0	Pericytes	Cd248
0	4.565331633674252	0.856	0.117	0	Pericytes	Mef2c
0	5.602536242982762	0.816	0.088	0	Pericytes	P2ry14
0	4.640186659144568	0.785	0.057	0	Pericytes	Foxd1
0	5.9283731244285445	0.844	0.116	0	Pericytes	Atp13a5
0	5.787687992561931	0.75	0.03	0	Pericytes	Ifitm1
0	5.014599868350606	0.825	0.108	0	Pericytes	Pth1r
0	3.9546311889075865	0.856	0.142	0	Pericytes	Nid1
0	4.407398117129584	0.884	0.171	0	Pericytes	Eva1b
0	4.3437709476110165	0.75	0.038	0	Pericytes	Esam
0	3.9060054119534158	0.818	0.109	0	Pericytes	Zic1
0	4.440953751834541	0.757	0.051	0	Pericytes	Hspb1
0	6.055424389197798	0.726	0.032	0	Pericytes	Ggt5
0	7.30003024643153	0.705	0.017	0	Pericytes	Abcc9
0	4.902326920501145	0.969	0.282	0	Pericytes	Pdgfrb
0	7.378992552121687	0.698	0.012	0	Pericytes	Ace2
0	7.423783485936672	0.693	0.009	0	Pericytes	Tbx3os1
0	5.384430677901518	0.988	0.31	0	Pericytes	Cald1
0	7.101695001603428	0.689	0.013	0	Pericytes	Tbxa2r
0	7.169064704837104	0.684	0.012	0	Pericytes	Atp2a3
0	4.4476556258288955	0.825	0.153	0	Pericytes	Sept11
0	6.866322657975617	0.689	0.023	0	Pericytes	Art3
0	5.09518882236422	0.726	0.078	0	Pericytes	Pdzd2
0	4.4756580001226105	0.684	0.038	0	Pericytes	Car4
0	5.008811180436832	0.675	0.03	0	Pericytes	Il34
0	5.32322354530278	0.705	0.06	0	Pericytes	Mylk
0	6.967935505992671	0.649	0.016	0	Pericytes	Plxdc1
0	4.504807966439092	0.729	0.099	0	Pericytes	Rasgrp2
0	6.850788516494429	0.639	0.013	0	Pericytes	Rem1
0	6.779676932499024	0.639	0.014	0	Pericytes	Foxs1
0	6.459369243424807	0.649	0.024	0	Pericytes	Pde5a
0	5.017063312428808	0.682	0.059	0	Pericytes	Pcdh18
0	6.413509722553538	0.63	0.017	0	Pericytes	Enpep
0	5.409165788720063	0.653	0.04	0	Pericytes	S1pr3
0	4.955134447183245	0.672	0.064	0	Pericytes	Inpp4b
0	6.1929538468045715	0.63	0.024	0	Pericytes	Gprc5c
0	6.404691319325774	0.627	0.023	0	Pericytes	Tbx2
0	4.063946898271328	0.656	0.055	0	Pericytes	Mgp
0	5.850228795060739	0.618	0.027	0	Pericytes	Perp
0	5.340896340018787	0.637	0.047	0	Pericytes	Ecm2
0	4.086401099056458	0.642	0.06	0	Pericytes	Zic4
0	5.339645155261014	0.606	0.04	0	Pericytes	Egflam
0	5.537010266956948	0.597	0.033	0	Pericytes	Rcsd1
0	4.375449265721333	0.594	0.041	0	Pericytes	Lamb1
0	6.687192033366371	0.566	0.016	0	Pericytes	Ano1
0	4.517155300710909	0.566	0.03	0	Pericytes	Lamc3
0	4.944156111762372	0.571	0.038	0	Pericytes	Arhgdib
0	6.02385406331637	0.55	0.02	0	Pericytes	Adap2os
0	6.875176689200485	0.538	0.014	0	Pericytes	Rrad
0	7.615396706432235	0.524	0.008	0	Pericytes	Gm13861
0	5.8436356544566745	0.535	0.022	0	Pericytes	Gcnt2
0	5.421381597810846	0.517	0.027	0	Pericytes	Cbfa2t3
0	5.238168104884717	0.519	0.032	0	Pericytes	Pear1
0	5.694652538372472	0.507	0.023	0	Pericytes	Anpep
2.934326914634097e-306	3.640396826980748	0.583	0.047	9.112258800704725e-302	Pericytes	Slc22a8
3.4718219325701283e-302	3.8854643908695037	0.755	0.112	1.0781395829403276e-297	Pericytes	Arhgap29
1.9092592996443715e-301	2.288839365904089	0.748	0.098	5.929013829115631e-297	Pericytes	Col1a2
2.2717059253900384e-295	3.1707497182300486	0.814	0.13	7.054555580706225e-291	Pericytes	Bgn
3.129983036063259e-293	4.76290843543807	0.616	0.067	9.719849320190844e-289	Pericytes	Filip1l
9.07288088820696e-289	4.506566658099382	0.875	0.222	2.817492431023789e-284	Pericytes	Gucy1b1
2.8385509616610003e-287	5.065018032837885	0.514	0.041	8.814836156342071e-283	Pericytes	Pald1
3.142247892105551e-285	3.4762813116848044	0.66	0.078	9.757936604144578e-281	Pericytes	Colec12
6.490363354067924e-284	4.001001737725365	0.613	0.066	2.0155174359722532e-279	Pericytes	Ets1
1.2827426447800527e-280	4.742471302800651	0.705	0.112	3.983429009099976e-276	Pericytes	Pde4d
1.2455109945286459e-278	4.258398703546656	0.781	0.153	3.867809842409257e-274	Pericytes	Gucy1a1
2.2386793529216285e-278	2.9287793953803614	0.866	0.167	6.951994862562825e-274	Pericytes	Ifitm3
6.66435700984592e-278	5.432009789148228	0.521	0.046	2.0695494258375517e-273	Pericytes	Ggt1
2.0476960191785005e-277	4.2437245425910595	0.675	0.096	6.3589152179569155e-273	Pericytes	4930523C07Rik
1.2616562375787808e-275	3.197436344630594	0.606	0.064	3.917947280177146e-271	Pericytes	Cp
4.75401397049041e-274	5.550213089858123	0.58	0.065	1.4763114983960918e-269	Pericytes	Itga4
1.3358960802189864e-267	3.8901130888255127	0.83	0.196	4.14849168751204e-263	Pericytes	Dlc1
2.400328305259926e-267	3.1280846086197336	0.842	0.176	7.453979519154174e-263	Pericytes	Ifitm2
1.674563018325637e-263	4.255868245625653	0.627	0.082	5.200187997108433e-259	Pericytes	Lama4
5.953883445047186e-262	4.215002647892452	0.884	0.263	1.848918965024953e-257	Pericytes	Lamc1
2.3194379860684062e-260	3.71654271460705	0.531	0.049	7.202782721936828e-256	Pericytes	Foxc1
6.992072436446862e-256	4.578690379517616	0.795	0.186	2.171318174414209e-251	Pericytes	Sod3
5.465221458581195e-255	4.168922905482927	0.745	0.148	1.6971698717478044e-250	Pericytes	Pde8b
2.6293559341011486e-250	4.257611607313719	0.627	0.091	8.165201917757707e-246	Pericytes	Ednra
5.38184535440337e-247	3.8823049309725226	0.575	0.069	1.6712782563564226e-242	Pericytes	Cnn2
1.7688184890086897e-245	3.755776677774053	0.658	0.101	5.492888935767585e-241	Pericytes	Tagln2
2.665737430451629e-243	4.179289241094616	0.58	0.074	8.278181016524488e-239	Pericytes	Prss23
8.768199716862937e-239	4.230903310437338	0.644	0.104	2.7228767400746165e-234	Pericytes	Dock6
1.3717091840349117e-237	2.771717722080665	0.55	0.059	4.259705700102015e-233	Pericytes	Pcolce
1.024286385642002e-236	4.199653893498979	0.592	0.084	3.180818941972673e-232	Pericytes	Arhgef17
1.1943835298505445e-235	4.1739069443881	0.719	0.146	3.7090386135978807e-231	Pericytes	Ddit4l
3.235843846948587e-235	3.732188696679633	0.594	0.08	1.0048589482314142e-230	Pericytes	S100a11
1.1027606753522676e-228	4.513155417482379	0.573	0.081	3.424513001238932e-224	Pericytes	Tns2
6.75876148493696e-223	3.1577980549592835	0.505	0.052	2.0988657915323233e-218	Pericytes	Eng
8.409728376459085e-223	3.5021525077481632	0.75	0.172	2.611557050025604e-218	Pericytes	Heyl
2.385938920669895e-218	4.097216901931648	0.524	0.065	7.409294724248293e-214	Pericytes	Mylip
7.67654863393792e-216	4.211617326109697	0.646	0.122	2.3838754127830816e-211	Pericytes	Ptp4a3
9.847008973775384e-201	3.8632367249497412	0.601	0.108	3.0578901667162076e-196	Pericytes	Arhgap42
4.904358978028587e-199	3.60607943525845	0.748	0.207	1.5229996370369976e-194	Pericytes	Tns1
9.82316930409937e-198	3.0355194862001205	0.837	0.285	3.050486995695018e-193	Pericytes	Rarres2
2.093165302291725e-193	4.359573228739144	0.606	0.119	6.5001155297367224e-189	Pericytes	Flna
7.794064712599242e-193	3.5017205511410125	0.858	0.376	2.4203688558505687e-188	Pericytes	Gm13889
4.110054855497229e-189	3.071109960514564	0.519	0.071	1.2763364348261095e-184	Pericytes	Emp3
2.1073642858632316e-188	3.771073943018626	0.752	0.231	6.544209053319679e-184	Pericytes	Myh9
4.518072948594672e-187	3.2491717589268143	0.658	0.143	1.4030423734565895e-182	Pericytes	Phldb2
2.1803343415797184e-186	-3.337967236154864	0.295	0.945	6.770810264341658e-182	Pericytes	Gpm6b
9.937451780240864e-186	4.541252193985886	0.528	0.087	3.085976275835998e-181	Pericytes	Ankrd50
1.8580606652544993e-185	-3.0028975615738838	0.363	0.963	5.770021589881322e-181	Pericytes	Scd2
4.767296409863085e-184	3.031870859810482	0.719	0.186	1.4804362271188825e-179	Pericytes	Rbms1
3.83489164363459e-183	3.586598779267256	0.778	0.27	1.1908872510142855e-178	Pericytes	Ctdspl
6.0188021049074096e-182	3.6329267712051028	0.759	0.251	1.869078805657947e-177	Pericytes	Tnfaip1
4.6115457088446117e-181	3.840585847111426	0.524	0.086	1.4320694044246057e-176	Pericytes	Tbc1d1
1.765727243459584e-180	-3.3473711133763153	0.297	0.947	5.483289381839393e-176	Pericytes	Glul
2.142622475050367e-179	-2.39143167399833	0.627	0.976	6.653699834021411e-175	Pericytes	Dbi
7.287836140921236e-179	-2.4045148830108682	0.642	0.979	2.2631646352016803e-174	Pericytes	Qk
6.998247857938685e-177	-3.2200857318665634	0.139	0.932	2.1732358898042794e-172	Pericytes	Ncam1
4.475046065199878e-176	4.038430945220746	0.502	0.08	1.3896808050871702e-171	Pericytes	Plekhg2
1.2953763074795244e-174	3.948731650881334	0.542	0.099	4.022661585246915e-170	Pericytes	Klhl23
1.4026328390929614e-174	-3.111456878034964	0.245	0.934	4.355736018519282e-170	Pericytes	Prnp
1.2785990631259767e-172	3.5391204724934697	0.66	0.167	3.970561530631408e-168	Pericytes	Lamb2
2.5971956541473417e-171	2.5522831256798346	0.913	0.595	8.065331384389156e-167	Pericytes	Itgb1
